,0,1,2,3,4,Dominant_Topic_NMF
2002-03-1-MajAustr-1-67-61.txt,0.7344061409198571,0.031050222792235876,0.052941351424930165,0.12192783896948804,0.05967444589348882,0
2018-01-24-MajAustr-1-67-2.txt,0.6278734790418946,0.004257352124509418,0.18371497699387604,0.12561835641806696,0.05853583542165307,0
2017-11-22-Independent-1-9-4.txt,0.9443913830340503,0.0,0.0,0.05560861696594962,0.0,0
2017-09-27-Times-1-9-4.txt,0.8741718135891964,0.0,0.12582818641080357,0.0,0.0,0
2016-08-7-MajAustr-1-67-26.txt,0.3744570392533345,0.008094935199630462,0.23275347593225565,0.1816429318144068,0.20305161780037248,0
2016-08-7-MajAustr-1-67-24.txt,0.8630301494459149,0.0,0.0,0.04629017750167934,0.09067967305240578,0
2016-07-10-NYTimes-1-7-1.txt,0.4377120668318998,0.17827524568976366,0.08995050307943935,0.09603541448275638,0.198026769916141,0
2016-03-7-DailyMail-1-5-2.txt,0.9885073455216823,0.0,0.011492654478317696,0.0,0.0,0
2016-01-9-MajAustr-1-67-27.txt,0.48045046278006553,0.07510481626210924,0.10213482432044477,0.24266823896733541,0.09964165767004504,0
2016-01-18-Times-1-9-6.txt,0.9223320688883649,0.0,0.07466718225133553,0.0,0.003000748860299605,0
2016-01-18-Times-1-9-5.txt,0.9241018040150836,0.0,0.07589819598491655,0.0,0.0,0
2018-02-20-MajAustr-1-67-20.txt,0.8943126169662886,0.09132331801834971,0.005368399647180617,0.0,0.008995665368181218,0
2015-12-7-MajAustr-1-67-47.txt,1.0,0.0,0.0,0.0,0.0,0
2015-12-10-MajAustr-1-67-36.txt,0.8960593281181176,0.07849466631548153,0.0,0.0,0.02544600556640085,0
2015-10-31-Times-1-9-7.txt,0.9870341176429887,0.012965882357011346,0.0,0.0,0.0,0
2015-09-15-DailyMirror-1-2-2.txt,0.8358829253168585,0.0,0.035432392238410215,0.12529063813952848,0.003394044305202844,0
2015-02-18-DailyMail-1-5-4.txt,1.0,0.0,0.0,0.0,0.0,0
2014-12-26-CDaily-1-10-8.txt,0.7450331131401344,0.1803100243027563,0.0,0.0,0.07465686255710915,0
2014-12-08-Independent-1-9-8.txt,0.9252767879536472,0.0,0.0,0.05561102503224383,0.019112187014108967,0
2021-03-17-Independent-1-9-1.txt,1.0,0.0,0.0,0.0,0.0,0
2014-07-01-CDaily-1-10-7.txt,0.4623128674167203,0.22064826912305366,0.007075572671409303,0.11208797832237438,0.1978753124664424,0
2014-03-2-MajAustr-1-67-50.txt,0.6988648702796134,0.06194998157561645,0.10994609212139721,0.057696386703640204,0.07154266931973273,0
2014-03-2-DailyMail-1-5-5.txt,0.5744721265680484,0.09489301738361977,0.0,0.32171574168523875,0.008919114363093129,0
2015-12-10-MajAustr-1-67-51.txt,0.5184134928674476,0.09082156013512438,0.0794668300626824,0.0591406881171901,0.2521574288175555,0
2014-01-28-DailyMirror-1-2-1.txt,0.36044034623440563,0.13754432414679515,0.14668111547805707,0.2022231328713558,0.15311108126938638,0
2018-04-6-MajAustr-1-67-22.txt,0.8051865469762669,0.0,0.0944668089250697,0.0,0.10034664409866353,0
2018-09-19-MajAustr-1-67-17.txt,0.9906129766746705,0.0,0.009387023325329456,0.0,0.0,0
2020-12-20-MajAustr-1-67-32.txt,1.0,0.0,0.0,0.0,0.0,0
2020-12-20-MajAustr-1-67-21.txt,0.4123877095256173,0.008401027097939395,0.043430223741494405,0.2643009053916114,0.27148013424333745,0
2020-12-19-MajAustr-1-67-53.txt,1.0,0.0,0.0,0.0,0.0,0
2020-12-19-MajAustr-1-67-42.txt,0.3023065120096851,0.21370632331408873,0.10655402149039682,0.24936874201779802,0.12806440116803136,0
2020-12-19-MajAustr-1-67-11.txt,0.9561677366763293,0.0,0.0,0.0,0.0438322633236708,0
2020-09-11-BusinessNews-1-3-1.txt,0.9415597162092297,0.0060964888307998765,0.05234379495997045,0.0,0.0,0
2020-08-8-MajAustr-1-67-4.txt,0.6139981152290693,0.0,0.13674532048188168,0.0480630335217421,0.2011935307673069,0
2020-05-12-MajAustr-1-67-8.txt,0.454757620510433,0.22804169039191585,0.052046131437958935,0.10371201256369234,0.1614425450959999,0
2020-05-12-MajAustr-1-67-6.txt,1.0,0.0,0.0,0.0,0.0,0
2020-05-12-MajAustr-1-67-5.txt,0.9659987611128702,0.0,0.0340012388871298,0.0,0.0,0
2018-09-14-MajAustr-1-67-16.txt,0.762287427375555,0.05823312284306214,0.024054985123919154,0.15443538511740568,0.000989079540058069,0
2020-04-27-MajAustr-1-67-64.txt,0.9673783352960788,0.0,0.03262166470392122,0.0,0.0,0
2020-03-5-MajAustr-1-67-10.txt,0.5188051172739666,0.153521496440337,0.05488100877611106,0.13227396787413084,0.14051840963545442,0
2019-08-19-CDaily-1-10-2.txt,0.9913063075291496,0.008693692470850464,0.0,0.0,0.0,0
2019-06-25-MajAustr-1-67-13.txt,0.6310253039203255,0.014342314937011384,0.1285989538571551,0.17213282917966424,0.05390059810584392,0
2019-06-25-MajAustr-1-67-12.txt,0.41988080266181965,0.08202524887705116,0.1614661079963458,0.09964031143933781,0.23698752902544573,0
2019-04-26-TorontoS-1-5-1.txt,0.5838631453142531,0.03570550500745435,0.040393546459775664,0.10674980739093394,0.2332879958275831,0
2019-03-2-MajAustr-1-67-14.txt,0.543227892428469,0.16884376452425864,0.02994868815612985,0.16637266849055452,0.09160698640058806,0
2019-03-1-MajAustr-1-67-15.txt,1.0,0.0,0.0,0.0,0.0,0
