,0,1,2,3,4,Dominant_Topic_NMF
2014-PRa-PSY.txt,0.013342930479229916,0.0,0.11304479637889059,0.6711361625855803,0.20247611055629927,3
2022-PRa-PSY.txt,0.0,0.005231379897902934,0.0,0.9947686201020971,0.0,3
2021-PRe-PSY.txt,0.001245761961112295,0.0,0.0,0.9461553145502071,0.05259892348868063,3
2016-PRc-PSY.txt,0.0,0.0,0.03452655135532858,0.9654734486446714,0.0,3
2020-PRa-PSY.txt,0.0,0.0,0.0,1.0,0.0,3
2013-PDa_PSY.txt,0.0,0.0,0.0,1.0,0.0,3
2019-WMb-PSY.txt,0.011686062136981042,0.0,0.1643054086926356,0.5975691143598331,0.22643941481055027,3
2019-PRa-PSY.txt,0.0,0.0026260028034399327,0.0,0.9973739971965601,0.0,3
2020-PDe-PSY.txt,0.07328852287018141,0.0,0.30088029546266204,0.17037294289769017,0.45545823876946645,4
2014-PRc-PSY.txt,0.0,0.0,0.0,0.0,1.0,4
2019-PDc-PSY.txt,0.0,0.0,0.031893567581196845,0.041738234291652035,0.9263681981271512,4
2022-PRb-PSY.txt,0.0,0.0,0.0,0.0,1.0,4
2017-PRd-PSY.txt,0.13778434750697377,0.09402025805403753,0.00013950184327810486,0.0,0.7680558925957106,4
2017-PRe-PSY.txt,0.08204266689775987,0.0,0.0,0.0,0.9179573331022401,4
2022-WMb-PSY.txt,0.006735263735421541,0.0,0.0,0.0,0.9932647362645785,4
2022-WMc-PSY.txt,0.1390179060500809,0.02388421754786352,0.0,0.0,0.8370978764020556,4
2023-PDa-PSY.txt,0.024995700164687162,0.0,0.0,0.0,0.9750042998353129,4
2018-PDb-PSY.txt,0.04070972167381389,0.0,0.0,0.0,0.9592902783261862,4
2023-PDe-PSY.txt,0.15319324255470332,0.0,0.0,0.0,0.8468067574452967,4
2018-PDc-PSY.txt,0.036772586828684506,0.031812712969305657,0.0,0.0,0.9314147002020099,4
2013-PRa-PSY.txt,0.06083175862729112,0.0,0.0,0.0,0.9391682413727088,4
2023-PRd-PSY.txt,0.15319324255470332,0.0,0.0,0.0,0.8468067574452967,4
2013-PDc-PSY.txt,0.0,0.0,0.0,0.0143703838989914,0.9856296161010085,4
2022-PDc-PSY.txt,0.43715427110257893,0.0,0.0,0.0,0.5628457288974211,4
2022-PDa-PSY.txt,0.006735263735421541,0.0,0.0,0.0,0.9932647362645785,4
2014-PRd-PSY.txt,0.0,0.0,0.07593132615619212,0.15071667234029135,0.7733520015035165,4
2017-PDa-PSY.txt,0.0,0.0,0.29193442098899286,0.0,0.7080655790110071,4
2016-PRd-PSY.txt,0.0005281335198795075,0.0,0.0,0.0,0.9994718664801204,4
2017-PDc-PSY.txt,0.11691320570514106,0.0,0.0,0.0,0.8830867942948589,4
2020-PRd-PSY.txt,0.0,0.0,0.11006139336089094,0.18703021991540072,0.7029083867237084,4
2020-PRe-PSY.txt,0.0,0.019917327791708687,0.09166530629207532,0.013595737625346842,0.8748216282908692,4
2016-PRa-PSY.txt,0.0,0.0,0.21198942081937602,0.0,0.788010579180624,4
2020-WMb-PSY.txt,0.27006799863844144,0.0,0.07851243739336033,0.26648857631231226,0.384930987655886,4
2015-WMb-PSY.txt,0.0,0.0,0.08558447386220924,0.03807420746331605,0.8763413186744746,4
2021-PDb-PSY.txt,0.038289322093843184,0.0057622979630812575,0.0,0.0,0.9559483799430756,4
2018-PRa-PSY.txt,0.0,0.0,0.08838375190906893,0.008656593916607154,0.9029596541743239,4
2015-PRc-PSY.txt,0.06333245480434907,0.0,0.0,0.0,0.9366675451956509,4
2019-PRe-PSY.txt,0.0,0.0,0.017638831791730522,0.0,0.9823611682082696,4
2021-PRb-PSY.txt,0.006491505071645989,0.0387427488739968,0.0,0.0,0.9547657460543572,4
2019-PRd-PSY.txt,0.0,0.0,0.14377306147618715,0.11918504875941874,0.7370418897643941,4
2021-PRd-PSY.txt,0.3721234752636141,0.1008143318732537,0.0,0.0,0.5270621928631322,4
2021-WMa-PSY.txt,0.13924935124631155,0.0,0.1403332910900102,0.03617829893069293,0.6842390587329853,4
2021-WMc-PSY.txt,0.26106847284856644,0.2620241608405463,0.0,0.0,0.4769073663108873,4
2018-PDe-PSY.txt,0.038289322093843184,0.0057622979630812575,0.0,0.0,0.9559483799430756,4
